hour,day_shift,week_day,weekend,SALA_AR_CONDICIONADO-002,SALA_SENSOR_PRESENCA-004,SALA_TV-001,SALA_LAMPADA-003,mode,switch,temp_set,mode_Y,switch_Y,temp_set_Y
9,1,5,1,AUTO,ON,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
9,1,5,1,AUTO,ON,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
9,1,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
9,1,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
9,1,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
9,1,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
9,1,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
9,1,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
9,1,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
9,1,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
9,1,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
9,1,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
9,1,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
9,1,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
9,1,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,ON,22.0
9,1,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,ON,22.0
9,1,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,ON,22.0
9,1,5,1,AUTO,ON,OFF,OFF,AUTO,OFF,22.0,AUTO,ON,22.0
9,1,5,1,AUTO,ON,ON,OFF,AUTO,OFF,22.0,AUTO,ON,22.0
9,1,5,1,AUTO,ON,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
9,1,5,1,AUTO,ON,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
9,1,5,1,AUTO,ON,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
9,1,5,1,AUTO,ON,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
10,1,5,1,AUTO,ON,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
10,1,5,1,AUTO,ON,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
10,1,5,1,AUTO,ON,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
10,1,5,1,AUTO,ON,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
10,1,5,1,AUTO,ON,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
10,1,5,1,AUTO,ON,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
10,1,5,1,AUTO,ON,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
10,1,5,1,AUTO,ON,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
10,1,5,1,AUTO,ON,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
10,1,5,1,AUTO,ON,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
10,1,5,1,AUTO,ON,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
10,1,5,1,AUTO,ON,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
10,1,5,1,AUTO,ON,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
10,1,5,1,AUTO,ON,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
10,1,5,1,AUTO,ON,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
10,1,5,1,AUTO,ON,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
10,1,5,1,AUTO,ON,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
10,1,5,1,AUTO,ON,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
10,1,5,1,AUTO,ON,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
10,1,5,1,AUTO,ON,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
10,1,5,1,AUTO,ON,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
10,1,5,1,AUTO,ON,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
10,1,5,1,AUTO,ON,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
10,1,5,1,AUTO,ON,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
10,1,5,1,AUTO,ON,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
10,1,5,1,AUTO,ON,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
10,1,5,1,AUTO,ON,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
10,1,5,1,AUTO,ON,OFF,OFF,AUTO,ON,22.0,AUTO,ON,22.0
10,1,5,1,AUTO,ON,OFF,OFF,AUTO,ON,22.0,AUTO,ON,22.0
10,1,5,1,AUTO,OFF,OFF,OFF,AUTO,ON,22.0,AUTO,ON,22.0
10,1,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,ON,22.0
10,1,5,1,AUTO,OFF,ON,OFF,AUTO,OFF,22.0,AUTO,ON,22.0
10,1,5,1,AUTO,OFF,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
10,1,5,1,AUTO,OFF,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
10,1,5,1,AUTO,OFF,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
10,1,5,1,AUTO,OFF,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
11,1,5,1,AUTO,OFF,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
11,1,5,1,AUTO,OFF,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
11,1,5,1,AUTO,OFF,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
11,1,5,1,AUTO,OFF,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
11,1,5,1,AUTO,OFF,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
11,1,5,1,AUTO,OFF,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
11,1,5,1,AUTO,OFF,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
11,1,5,1,AUTO,OFF,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
11,1,5,1,AUTO,OFF,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
11,1,5,1,AUTO,OFF,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
11,1,5,1,AUTO,OFF,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
11,1,5,1,AUTO,OFF,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
11,1,5,1,AUTO,OFF,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
11,1,5,1,AUTO,OFF,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
11,1,5,1,AUTO,OFF,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
11,1,5,1,AUTO,OFF,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
11,1,5,1,AUTO,OFF,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
11,1,5,1,AUTO,OFF,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
11,1,5,1,AUTO,OFF,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
11,1,5,1,AUTO,OFF,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
11,1,5,1,AUTO,OFF,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
11,1,5,1,AUTO,OFF,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
11,1,5,1,AUTO,OFF,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
11,1,5,1,AUTO,OFF,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
11,1,5,1,AUTO,OFF,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
11,1,5,1,AUTO,OFF,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
11,1,5,1,AUTO,OFF,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
11,1,5,1,AUTO,OFF,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
11,1,5,1,AUTO,OFF,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
11,1,5,1,AUTO,OFF,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
12,2,5,1,AUTO,OFF,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
12,2,5,1,AUTO,OFF,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
12,2,5,1,AUTO,OFF,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
12,2,5,1,AUTO,OFF,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
12,2,5,1,AUTO,OFF,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
12,2,5,1,AUTO,OFF,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
12,2,5,1,AUTO,OFF,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
12,2,5,1,AUTO,OFF,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
12,2,5,1,AUTO,OFF,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
12,2,5,1,AUTO,OFF,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
12,2,5,1,AUTO,OFF,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
12,2,5,1,AUTO,OFF,ON,OFF,AUTO,ON,22.0,AUTO,OFF,22.0
12,2,5,1,AUTO,OFF,OFF,OFF,AUTO,ON,22.0,AUTO,OFF,22.0
12,2,5,1,AUTO,OFF,OFF,OFF,AUTO,ON,22.0,AUTO,OFF,22.0
12,2,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
12,2,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
12,2,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
12,2,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
12,2,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
12,2,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
12,2,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
12,2,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
12,2,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
12,2,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
12,2,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
12,2,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
12,2,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
12,2,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
12,2,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
12,2,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
12,2,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
12,2,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
12,2,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
12,2,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
12,2,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
12,2,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
13,2,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
13,2,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
13,2,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
13,2,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
13,2,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
13,2,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
13,2,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
13,2,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
13,2,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
13,2,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
13,2,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
13,2,5,1,AUTO,ON,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
13,2,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
13,2,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
13,2,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
13,2,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
13,2,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
13,2,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
13,2,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
13,2,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
13,2,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
13,2,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
13,2,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
13,2,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
13,2,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
13,2,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
13,2,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
13,2,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
13,2,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
13,2,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
13,2,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
13,2,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
13,2,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
13,2,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
13,2,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
14,2,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
14,2,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
14,2,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
14,2,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
14,2,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
14,2,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
14,2,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
14,2,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
14,2,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
14,2,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
14,2,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
14,2,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
14,2,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
14,2,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
14,2,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
14,2,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
14,2,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
14,2,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
14,2,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
14,2,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
14,2,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
14,2,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
14,2,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
14,2,5,1,AUTO,ON,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
14,2,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
14,2,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
14,2,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
14,2,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
14,2,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
14,2,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
14,2,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
14,2,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
14,2,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
14,2,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
14,2,5,1,AUTO,ON,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
14,2,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
14,2,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
14,2,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
14,2,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
14,2,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
14,2,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,WIND,ON,22.0
14,2,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,WIND,ON,22.0
14,2,5,1,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,WIND,ON,22.0
14,2,5,1,AUTO,ON,OFF,OFF,AUTO,OFF,22.0,WIND,ON,22.0
14,2,5,1,AUTO,ON,OFF,OFF,AUTO,OFF,22.0,WIND,ON,22.0
14,2,5,1,AUTO,ON,ON,OFF,AUTO,OFF,22.0,WIND,ON,22.0
14,2,5,1,WIND,ON,ON,OFF,WIND,ON,22.0,WIND,ON,22.0
14,2,5,1,WIND,ON,ON,OFF,WIND,ON,22.0,WIND,ON,22.0
15,2,5,1,WIND,ON,ON,OFF,WIND,ON,22.0,WIND,ON,22.0
15,2,5,1,WIND,ON,ON,OFF,WIND,ON,22.0,WIND,ON,22.0
15,2,5,1,WIND,ON,ON,OFF,WIND,ON,22.0,WIND,ON,22.0
15,2,5,1,WIND,ON,ON,OFF,WIND,ON,22.0,WIND,ON,22.0
15,2,5,1,WIND,ON,ON,OFF,WIND,ON,22.0,WIND,ON,22.0
15,2,5,1,WIND,ON,ON,OFF,WIND,ON,22.0,WIND,ON,22.0
15,2,5,1,WIND,ON,ON,OFF,WIND,ON,22.0,WIND,ON,22.0
15,2,5,1,WIND,ON,ON,OFF,WIND,ON,22.0,WIND,ON,22.0
15,2,5,1,WIND,ON,ON,OFF,WIND,ON,22.0,WIND,ON,22.0
15,2,5,1,WIND,ON,ON,OFF,WIND,ON,22.0,WIND,ON,22.0
15,2,5,1,WIND,ON,ON,OFF,WIND,ON,22.0,WIND,ON,22.0
15,2,5,1,WIND,ON,ON,OFF,WIND,ON,22.0,WIND,ON,22.0
15,2,5,1,WIND,ON,ON,OFF,WIND,ON,22.0,WIND,ON,22.0
15,2,5,1,WIND,ON,ON,OFF,WIND,ON,22.0,WIND,ON,22.0
15,2,5,1,WIND,ON,ON,OFF,WIND,ON,22.0,WIND,ON,22.0
15,2,5,1,WIND,ON,ON,OFF,WIND,ON,22.0,WIND,ON,22.0
15,2,5,1,WIND,ON,ON,OFF,WIND,ON,22.0,WIND,ON,22.0
15,2,5,1,WIND,ON,ON,OFF,WIND,ON,22.0,WIND,ON,22.0
15,2,5,1,WIND,ON,ON,OFF,WIND,ON,22.0,WIND,ON,22.0
15,2,5,1,WIND,ON,ON,OFF,WIND,ON,22.0,WIND,ON,22.0
15,2,5,1,WIND,ON,ON,OFF,WIND,ON,22.0,WIND,ON,22.0
15,2,5,1,WIND,ON,ON,OFF,WIND,ON,22.0,WIND,ON,22.0
15,2,5,1,WIND,ON,ON,OFF,WIND,ON,22.0,WIND,ON,22.0
15,2,5,1,WIND,ON,ON,OFF,WIND,ON,22.0,WIND,ON,22.0
15,2,5,1,WIND,ON,ON,OFF,WIND,ON,22.0,WIND,ON,22.0
15,2,5,1,WIND,ON,ON,OFF,WIND,ON,22.0,WIND,ON,22.0
15,2,5,1,WIND,ON,ON,OFF,WIND,ON,22.0,WIND,ON,22.0
15,2,5,1,WIND,ON,ON,OFF,WIND,ON,22.0,WIND,ON,22.0
15,2,5,1,WIND,ON,ON,OFF,WIND,ON,22.0,WIND,ON,22.0
15,2,5,1,WIND,ON,ON,OFF,WIND,ON,22.0,WIND,ON,22.0
15,2,5,1,WIND,ON,ON,OFF,WIND,ON,22.0,WIND,ON,22.0
15,2,5,1,WIND,ON,ON,OFF,WIND,ON,22.0,WIND,ON,22.0
15,2,5,1,WIND,ON,ON,OFF,WIND,ON,22.0,WIND,ON,22.0
15,2,5,1,WIND,ON,ON,OFF,WIND,ON,22.0,WIND,ON,22.0
15,2,5,1,WIND,ON,ON,OFF,WIND,ON,22.0,WIND,OFF,22.0
15,2,5,1,WIND,ON,OFF,OFF,WIND,ON,22.0,WIND,OFF,22.0
15,2,5,1,WIND,ON,OFF,OFF,WIND,OFF,22.0,WIND,OFF,22.0
15,2,5,1,WIND,ON,OFF,OFF,WIND,OFF,22.0,WIND,OFF,22.0
15,2,5,1,WIND,OFF,OFF,OFF,WIND,OFF,22.0,WIND,OFF,22.0
15,2,5,1,WIND,OFF,OFF,OFF,WIND,OFF,22.0,WIND,OFF,22.0
15,2,5,1,WIND,OFF,OFF,OFF,WIND,OFF,22.0,WIND,OFF,22.0
15,2,5,1,WIND,OFF,OFF,OFF,WIND,OFF,22.0,WIND,ON,22.0
16,2,5,1,WIND,OFF,OFF,OFF,WIND,OFF,22.0,AUTO,ON,22.0
16,2,5,1,WIND,OFF,OFF,OFF,WIND,OFF,22.0,AUTO,ON,22.0
16,2,5,1,WIND,ON,OFF,OFF,WIND,OFF,22.0,AUTO,ON,22.0
16,2,5,1,WIND,ON,ON,OFF,WIND,OFF,22.0,AUTO,ON,22.0
16,2,5,1,WIND,ON,ON,OFF,WIND,ON,22.0,AUTO,ON,22.0
16,2,5,1,WIND,ON,ON,OFF,WIND,ON,22.0,AUTO,ON,22.0
16,2,5,1,WIND,ON,ON,OFF,WIND,ON,22.0,AUTO,ON,22.0
16,2,5,1,WIND,ON,ON,OFF,WIND,ON,22.0,AUTO,ON,22.0
16,2,5,1,WIND,ON,ON,OFF,WIND,ON,22.0,AUTO,ON,22.0
16,2,5,1,AUTO,ON,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
16,2,5,1,AUTO,ON,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
16,2,5,1,AUTO,ON,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
16,2,5,1,AUTO,ON,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
16,2,5,1,AUTO,ON,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
16,2,5,1,AUTO,ON,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
16,2,5,1,AUTO,ON,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
16,2,5,1,AUTO,ON,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
16,2,5,1,AUTO,ON,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
16,2,5,1,AUTO,ON,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
16,2,5,1,AUTO,ON,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
16,2,5,1,AUTO,ON,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
16,2,5,1,AUTO,ON,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
16,2,5,1,AUTO,ON,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
16,2,5,1,AUTO,ON,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
16,2,5,1,AUTO,ON,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
16,2,5,1,AUTO,ON,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
16,2,5,1,AUTO,ON,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
16,2,5,1,AUTO,ON,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
16,2,5,1,AUTO,ON,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
16,2,5,1,AUTO,ON,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
16,2,5,1,AUTO,ON,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
16,2,5,1,AUTO,ON,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
16,2,5,1,AUTO,ON,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
16,2,5,1,AUTO,ON,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
16,2,5,1,AUTO,ON,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
16,2,5,1,AUTO,ON,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
16,2,5,1,AUTO,ON,ON,OFF,AUTO,ON,22.0,AUTO,ON,22.0
