hour,day_shift,week_day,weekend,BANHEIRO_02_SENSOR_PRESENCA-010,BANHEIRO_02_LAMPADA-009,bright_value_v2,switch_led,temp_value_v2,bright_value_v2_Y,switch_led_Y,temp_value_v2_Y
14,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
15,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
15,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
15,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
15,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
15,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
15,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
15,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
15,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
15,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
15,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
15,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
15,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
15,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
15,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
15,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
15,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
15,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
15,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
15,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
15,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
15,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
15,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
15,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
15,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
15,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
15,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
15,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
15,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
15,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
15,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
15,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
15,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
15,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
15,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
15,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
15,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
15,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
15,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
15,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
15,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
15,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
15,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
16,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
16,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
16,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
16,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
16,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
16,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
16,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
16,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
16,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
16,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
16,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
16,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
16,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
16,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
16,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
16,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
16,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
16,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
16,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
16,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
16,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
16,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
16,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
16,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
16,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
16,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
16,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
16,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
16,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
16,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
16,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
16,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
16,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
16,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
16,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
16,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
16,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
16,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
16,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
16,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
16,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
16,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
16,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
16,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
16,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
16,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
17,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
17,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
17,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
17,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
17,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
17,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
17,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
17,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
17,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
17,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
17,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
17,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
17,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
17,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
17,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
17,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
17,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
17,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
17,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
17,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
17,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
17,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
17,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
17,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
17,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
17,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
17,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
17,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
17,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
17,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
17,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
17,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
17,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
17,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
17,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
17,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
17,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
17,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
17,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
17,2,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
18,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
18,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
18,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
18,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
18,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
18,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
18,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
18,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
18,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
18,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
18,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
18,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
18,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
18,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
18,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
18,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
18,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
18,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
18,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
18,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
18,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
18,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
18,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
18,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
18,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
18,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
18,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
18,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
18,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
18,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
18,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
18,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
18,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
18,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
18,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
18,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
18,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
18,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
18,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
18,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
18,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
18,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
18,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
19,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
19,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
19,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
19,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
19,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,ON,500.0
19,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,ON,500.0
19,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,ON,500.0
19,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,ON,500.0
19,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,ON,500.0
19,3,6,1,ON,OFF,1000.0,OFF,500.0,1000.0,ON,500.0
19,3,6,1,ON,OFF,1000.0,OFF,500.0,1000.0,ON,500.0
19,3,6,1,ON,ON,1000.0,ON,500.0,1000.0,ON,500.0
19,3,6,1,ON,ON,1000.0,ON,500.0,1000.0,ON,500.0
19,3,6,1,ON,ON,1000.0,ON,500.0,1000.0,ON,500.0
19,3,6,1,ON,ON,1000.0,ON,500.0,1000.0,ON,500.0
19,3,6,1,ON,ON,1000.0,ON,500.0,1000.0,ON,500.0
19,3,6,1,ON,ON,1000.0,ON,500.0,1000.0,ON,500.0
19,3,6,1,ON,ON,1000.0,ON,500.0,1000.0,ON,500.0
19,3,6,1,ON,ON,1000.0,ON,500.0,1000.0,ON,500.0
19,3,6,1,ON,ON,1000.0,ON,500.0,1000.0,OFF,500.0
19,3,6,1,ON,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
19,3,6,1,ON,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
19,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
19,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
19,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
19,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
19,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
19,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
19,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
19,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
19,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
19,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
19,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
19,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
19,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
19,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
19,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
19,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
19,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
19,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
19,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
19,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
19,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
19,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
19,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
19,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
19,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
19,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
19,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
19,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
19,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
19,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
19,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
19,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
20,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
20,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
20,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
20,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
20,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
20,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
20,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
20,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
20,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
20,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
20,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
20,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
20,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
20,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
20,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
20,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
20,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
20,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
20,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
20,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
20,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
20,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
20,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
20,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
20,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
20,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
20,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
20,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
20,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,ON,500.0
20,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,ON,500.0
20,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,ON,500.0
20,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,ON,500.0
20,3,6,1,ON,OFF,1000.0,OFF,500.0,1000.0,ON,500.0
20,3,6,1,ON,ON,1000.0,ON,500.0,1000.0,ON,500.0
20,3,6,1,ON,ON,1000.0,ON,500.0,1000.0,ON,500.0
20,3,6,1,ON,ON,1000.0,ON,500.0,1000.0,ON,500.0
20,3,6,1,ON,ON,1000.0,ON,500.0,1000.0,ON,500.0
20,3,6,1,ON,ON,1000.0,ON,500.0,1000.0,ON,500.0
20,3,6,1,ON,ON,1000.0,ON,500.0,1000.0,ON,500.0
20,3,6,1,ON,ON,1000.0,ON,500.0,1000.0,ON,500.0
20,3,6,1,ON,ON,1000.0,ON,500.0,1000.0,OFF,500.0
20,3,6,1,OFF,ON,1000.0,ON,500.0,1000.0,OFF,500.0
20,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
20,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
20,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
20,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
20,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
20,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
20,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
20,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
20,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
21,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
21,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
21,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
21,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
21,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
21,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
21,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
21,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
21,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
21,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
21,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
21,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
21,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
21,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
21,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
21,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
21,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
21,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
21,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
21,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
21,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
21,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
21,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
21,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
21,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
21,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
21,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
21,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
21,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
21,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
21,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
21,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
21,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
21,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
21,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
21,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
21,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
21,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
22,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
22,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
22,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
22,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
22,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
22,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
22,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
22,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
22,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
22,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
22,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
22,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
22,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
22,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
22,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
22,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
22,3,6,1,OFF,OFF,1000.0,OFF,500.0,1000.0,OFF,500.0
